begin_node_id,end_node_id,Other Volume
561035348,42435997,1252
588593353,587987721,3623
42513150,42479289,1261
42906413,42867040,2315
276317215,42832462,1338
402480678,42429431,7173
607954922,42826837,2990
42906419,42867040,794
42855374,42876821,1977
103869921,103874255,8593
42421960,370880758,2605
42885400,276299282,5071
1369722086,371225132,13718
42758053,42745925,1479
103133187,103118057,3958
42425127,595703269,1075
42511729,42517036,1571
42855140,42881130,1570
561035369,42428951,2521
561035376,42428966,5974
561035378,42428970,6119
561035378,42428966,4046
561035369,42428956,2510
561035376,42428964,4603
561035372,42428962,5047
607955129,42810468,1570
42757756,42752032,2850
561035359,42428928,5043
561035365,42428944,5045
561035367,42428951,5046
561035367,42428944,5739
561035363,42428934,5657
561035365,42428939,2227
561035363,42428939,5045
561035351,42428892,2943
561035357,42428922,5043
561035359,42428922,4266
103869913,103869917,5729
561035355,42428917,5042
561035357,42428917,3942
42461394,42502401,2085
42874679,2447703173,1975
561035330,42428782,1471
561035334,42428814,1435
103870325,103856530,5970
561035338,42428840,633
561035332,42428782,2053
561035334,42428799,1854
561035332,42428799,943
42854231,42904174,1438
276317215,42825929,2940
561035378,42427126,2462
2503677681,42856610,2450
42856521,42833316,956
42806584,42809955,1438
103869909,103867027,5729
42437428,596776017,2220
595484175,42428080,843
279155134,42897099,1276
530754337,530754330,8138
42906104,42860170,5938
599275159,1698103410,2502
42806519,42807078,2093
2735660234,103869105,5970
103869228,103885416,5938
561035340,42421857,1241
248607283,42519812,5588
103869917,103863115,5729
103180324,103215738,1342
449581627,42427421,2988
449581627,42428201,1743
42512477,42483487,1572
246580301,42437915,4827
1414020923,42856651,4988
42806459,42806519,1438
42757621,42734894,5700
103869667,103861996,6945
103869525,103867117,4630
42432540,593886253,2999
42511131,42518747,1479
42799103,277385050,5203
42437150,595314040,1724
42437150,595314036,1456
1258875710,1258875635,942
42456197,1919595917,1255
42855355,42856620,2450
42510861,42523684,338
103868822,103883894,6946
42802543,2292637623,3791
371321235,371337150,9111
42430680,593921869,5580
248607283,42499996,7862
42806613,42786672,1437
42440456,596775914,1363
276320152,593216431,13426
42428014,589298178,696
42855098,42856797,2878
1258875635,1258875665,3352
42440456,596775870,681
248607283,42500003,6119
277787304,42842754,2877
2348991701,42435707,1503
103869105,103870325,5970
103869105,103869101,6946
42511011,42512055,2315
42511716,42490105,2535
103868781,103870309,5970
593909400,371247627,2339
42511716,42487311,415
1698103194,276060694,2837
103868764,103877570,6946
103869101,103865593,6946
1258875489,1258875373,3133
42906439,42833349,1928
42430688,593921859,961
276318085,277124927,2315
103869216,103861215,7917
595484165,1858067878,3235
42422258,246580758,3084
42432564,1061531757,244
370759316,278642478,2240
103867974,103868809,1227
1934649938,276313892,2934
100522728,42443811,243
42435716,1825841700,829
103868809,103868813,1227
103868813,103868815,473
589099881,370915060,8828
248709820,42457788,1140
587934079,587933855,2012
2481865390,588455736,3633
42756130,42764849,4642
103869196,103855253,3958
42906425,42825879,986
2805340010,42489486,1479
471244433,100659881,2633
103868835,103866383,6953
42804745,42831193,1276
42430639,593915305,1452
373867810,449658617,4717
371225085,42424109,2008
60921026,42737555,1266
247081122,247085079,15302
42434226,2324482224,1624
1061531608,1733614298,1822
42439556,596788016,828
42430643,593915255,1867
42430651,593915255,5712
42435553,607920363,2532
42743136,1396352290,1230
42430643,593915267,594
42430651,593915211,3727
42856620,42790935,1616
370927292,370924957,2234
42832453,276317706,1262
42499982,598054722,1438
589099584,370915060,16661
42804992,42818120,2154
42430629,593915295,1735
103867934,103886419,1979
559865278,42481025,1065
42511349,42482014,2308
42421982,2710204310,2388
42855140,42833059,2546
1369722081,42449515,15802
277031024,277030759,2877
103881214,296933787,1248
1733612459,42427991,275
42438300,595245860,1118
293348993,293348991,3757
42904586,42864393,1968
42724756,595800979,1985
42430629,593909446,1718
103867983,103880616,3958
248709626,42445598,1335
103868269,103870467,1979
42439486,596776442,466
42904155,42873410,1438
248709587,42443336,1581
42855339,42818003,1479
42439392,596776127,384
42803578,42846208,2805
763020163,246885877,5502
1414020846,42809602,1438
593909446,42430607,1921
103867117,103866873,4630
42431099,1061531807,1076
42509015,42528868,628
42804992,42793624,2297
42904473,42859976,1162
42904507,42859920,4983
42438795,596788016,1177
42756052,42739311,2795
42755256,42767057,5700
248709587,42435272,1414
42427742,592405093,906
42902909,42902907,1362
42855140,42811446,753
248709587,42432556,1047
602890392,42465318,1150
42902896,42902894,1438
371188918,589298625,10567
1324496738,598202924,11451
588036489,451028274,5113
103880448,296933818,2069
106138663,42905218,8725
1369722087,42423170,10495
42451787,387184869,2853
42438886,596775882,702
42438886,596775870,492
595142429,561042196,3376
42454423,1919595916,428
42509239,42518976,1114
42431802,339044224,838
277030060,277030122,2878
371188750,589298584,13720
277030122,277029610,7195
103867027,103869913,5729
42904206,42847895,3398
750332277,427850819,10839
248606828,42461394,2971
42509228,42514554,2315
42755148,42754855,2534
42481025,2406352164,550
247085079,42448996,11372
42431037,1061531603,1499
103866873,103881393,4630
2708237394,598433545,5910
42754847,42761340,2534
42754959,42757756,2850
60007350,60007353,13889
42509273,42509277,3003
103866947,103879723,8849
42432108,486868873,959
42434427,1533280148,1229
42852827,42866850,2312
405988242,405989914,15087
278609934,42448483,747
1918039880,1692433918,937
42438487,596776083,748
1918039898,1692433910,1843
493889629,42434410,264
1567286094,1567286111,1342
42858990,277031024,1437
42509277,42505389,6418
42904507,42833515,2957
42826837,2472695924,2989
42509258,42504284,2897
588114548,42766929,1631
42430989,1722116498,789
2799469682,276317107,3154
42508211,42533186,950
42904433,42833612,2654
42904454,42833561,1709
277029610,277029719,4317
42755157,42742294,1276
276209340,42935204,1124
42432094,486867605,1933
278609934,42438468,3010
100661124,42817491,5300
750332275,427841011,2127
42453327,1918039880,1819
486859051,486869939,1773
42904174,42838999,1438
42424605,373850911,3235
2827501292,42768560,640
103867026,103864489,6946
42902907,42877013,1438
1773084405,42437626,803
1773084405,42437618,3941
493889629,42428374,589
42509922,42476509,2916
1825841754,1825841700,1836
278609760,42438476,9888
278609934,42433229,1230
2307230978,42480088,2025
1825841700,1825841754,4619
42803005,42823909,1145
1698103508,483598102,2937
42431000,1722116498,2861
1698103483,483582707,2850
42459493,42453398,3010
42904586,42817776,1479
1773084405,42431165,1576
42453610,1919595921,1040
593300940,42436527,2022
279155134,42831190,723
42493403,598202957,1342
42903808,42842601,2877
42429023,595473295,408
103866383,103875882,6953
248707601,42459636,1953
272195271,2821304136,896
42904211,42824223,1145
42459579,42453080,2685
1782672705,42459493,1610
42435714,2698702581,3007
2324482224,42449027,667
1203806320,1203806378,1955
42900660,42932888,3078
42754855,42734113,2534
42901466,42904155,1438
42459436,42453472,2100
103866383,103868835,8593
42901476,42901479,1438
42429998,1061531527,1332
42509239,42480069,3030
103866330,103868822,6946
42459636,42442939,1083
42424610,1104165608,1069
42849753,42932492,4553
42893083,42896911,1716
597443942,42818337,3079
440243609,440243599,6945
42457821,42453700,588
599062332,596747483,11576
588114597,42752942,8159
2089937973,2689614147,5071
106089864,42797312,5839
42430651,593839894,3606
42430664,593839894,1318
42935204,276209340,2948
42459579,42440476,205
42509247,42473953,1595
42900269,42935137,1724
2844853162,2708237394,5910
103866265,103861936,8848
42902825,42854231,1046
42900657,42920467,1431
42459436,42440943,1622
42440697,1775270664,1059
42900618,42920480,1967
588114597,42753392,2633
597294497,42866384,1655
2631530263,2721508555,9261
2089938015,276315006,6174
2089938003,276315001,5071
42428080,595484165,3235
42459820,42427242,978
2447553689,100661124,15923
1919595921,42453607,679
1931610637,42766931,1631
42509213,42466376,627
2324482224,42434226,344
1919595923,42453610,918
42509052,42471089,1224
370925141,370924689,2782
42458943,42438300,2084
1919595924,42447435,2132
1919595927,42448549,2838
276060672,1398594288,5049
476241462,476241555,1408
42899974,42932948,5343
276313892,42797788,2705
370924945,370927292,1457
42900675,42908922,1574
42802627,42800613,1267
42436913,596776078,881
42453545,247085079,8192
1919595917,42448552,1575
103865127,103884740,6945
1919595913,42448549,2010
42427846,1764647101,4629
42849753,42906439,2995
103865593,103865598,6946
595254571,595254573,2288
1919595921,42447435,1039
595254573,595254571,1697
42458766,42446036,692
597294496,42856258,1655
2089938080,276299054,5150
42436703,596775914,655
587933855,60927817,1661
1782672710,1431790464,729
2089938041,276298606,5071
42436703,596775919,1628
42753817,42734902,2850
2735660226,2735660234,5970
42454401,1782672705,532
42788904,106122928,2291
1919595916,42436788,2046
42436610,596776413,749
42832974,276209340,1124
42458943,42437845,2687
42825301,597311311,5596
370924677,370924689,1857
1919595914,42440697,2133
42436640,596776349,943
1919595913,42436968,1197
2640103270,42428980,2698
42446021,1834852948,1028
481404934,599275159,15182
42436541,596776103,1170
1919595927,42436788,3287
42436541,596776156,1424
42428737,1061531631,1704
1919595917,42433581,2088
42458267,42453327,639
42436514,596775985,1407
42506832,42520740,1078
371034162,589298803,1720
1258875449,588718770,7432
42788904,106127689,6176
42428746,1061531575,476
1919595923,42432078,2346
1919595916,42433581,2258
42458034,42457940,2594
1773082410,42443127,1683
42753392,42737723,2633
1919595913,42431515,1824
42825313,597294483,6811
42428682,1061531637,3484
42428720,1061531504,625
42428725,1061531631,1712
1919595913,42430187,3582
42428725,1061531730,2610
42428711,1061531807,6043
42428720,1061531730,2524
103864941,103872293,3958
42428682,1061531768,1664
42428701,1061531790,1623
42428709,1061531790,2137
42457925,42457940,5379
42428689,1061531731,5308
42428701,1061531731,4768
42428689,1061531768,1356
103864413,103884180,3958
103885389,103235642,1979
42428645,1061531634,2444
42428661,1061531645,3350
42429773,486876059,666
1398594288,1398594293,4805
42428640,1061531757,2394
42428640,1061531634,1212
42428583,1061531447,816
42428601,1061531608,1705
42458766,42429330,1029
42458728,42429946,2314
103175945,103207079,5938
42428601,1061531527,1943
42428590,1061531707,713
42456986,42440527,448
2548015256,42896944,2793
440244526,440244529,6946
205021629,246900041,5970
1773082410,42432082,1536
752196194,752196193,1983
42752593,42752596,1438
42752592,42752593,1438
42850855,42850860,1275
248709714,1170604778,3260
42901546,42852816,4622
103864385,103876893,4629
42429754,486867432,2306
103864489,103875777,6946
42429769,486867490,772
42457940,42445392,6840
42849730,42882974,1351
2061592973,42430749,2752
440244529,440244525,6946
597294483,42825308,6811
597443934,42912774,2408
42852816,42786626,4630
42458313,42432305,227
597443960,42910603,694
597443932,42912767,2407
588175753,588175755,2999
440244536,440244539,6946
596799891,42428010,921
597443933,42910579,585
42800613,42828367,1267
440244537,440244536,6946
440244541,440244537,6946
440244539,440244527,6946
1413215973,42474971,1716
2061592973,42421985,831
103864594,103864595,8848
596799866,42428007,1781
440244525,440244541,6946
440244523,440244526,6946
596799891,42427036,1118
42849745,42876782,914
42849745,42876779,1645
42851917,42806584,1438
106074504,106135362,15923
42458267,42428444,956
42900239,42883028,2071
42836389,2799469682,2528
42428065,1061531695,2449
42428065,1061531454,6154
42506181,42509247,1595
42506511,42501782,1257
42849722,42874050,1690
103864595,103861932,8848
42457426,42452610,2428
42506525,42501792,2524
42505929,42520607,2315
1919595914,805771586,995
277482105,2054405684,789
370923579,370924957,16909
2689614147,277030060,2878
42752596,42736713,1230
42457821,42435922,2092
42850860,42835637,1437
42435499,596776120,909
440243635,440243634,6945
42849727,42856521,1355
103864115,103864385,4629
597443931,42897727,585
42457735,42436894,2820
103864298,103865127,6945
276207728,42896840,2582
2408421319,2408421467,1453
42457821,42433547,1229
42435392,596776497,2677
42435222,596776442,1058
2295039214,42849809,2315
42878997,276314230,5071
42450645,405984035,8354
42435222,596776594,2272
42456961,42455897,3510
42457282,42445640,2314
42428480,595407648,685
42737555,2329087596,1266
595105581,595105496,6113
42457728,42430811,1698
42457292,42444271,1511
42474795,1259822820,1716
42456986,42453442,4629
595105571,595105496,2812
587934268,561035372,2449
42800084,42825558,5196
103864243,103858840,7917
2329087596,42737549,1266
42457426,42436139,526
103863438,103882693,6946
449658617,598227836,4717
440243634,440243672,6945
440243679,440243697,6945
595682316,42444897,2512
597443960,42885742,11179
42456961,42448711,2908
42799951,42825307,2270
42827860,276315035,1276
100521544,100522479,1347
597294547,593300772,5908
440243694,440243609,6945
42752032,42734868,2850
246866798,588593611,3154
42849809,42849806,2315
1259822820,541999541,3434
42434894,596776413,2356
103125418,103160730,1979
42849722,42849719,1582
42505383,42514918,4505
42849749,42849745,1208
42849753,42849749,1208
440243676,440243646,6945
440243669,440243666,6945
440243672,440243670,6945
440243670,440243668,6945
440243645,440243663,6945
2447553691,588175753,2891
440243668,440243669,6945
440243663,440243694,6945
440243646,440243645,6945
440243651,440243649,6945
440243649,440243676,6945
42846181,42897095,2936
42456060,42438509,1225
42456211,42449589,800
596776083,596776089,1031
42825525,597241903,2315
42457209,42430983,2313
1934649966,42846784,7773
103863417,103872499,9261
42849658,42849663,1140
451028274,588785542,5877
103863387,103872510,9261
42505456,42509015,628
308679526,308693080,4630
42431102,595314120,739
42456708,42446132,1478
42506427,42477573,1184
42456335,42456336,386
42456683,42445961,1374
42456568,42449308,3584
596776089,596776078,947
42849719,42842303,1158
598043896,2148166693,1231
373867810,451068154,2443
2349997561,103873764,1481
2698702581,42445037,1488
42456303,42456211,705
42505442,42505456,628
596776089,596776083,1371
42849240,42856521,2222
42478001,2307230978,2303
2548015256,42870291,1342
42456568,42445896,644
42456578,42446066,956
42456335,42453575,1248
42456206,42449817,775
42456711,42436637,1056
597500970,277032734,372
596776078,596776089,1422
42456555,42445879,1650
42456568,42445409,1454
42456205,42456206,1820
42506177,42480066,1675
42456575,42444809,1333
596775946,596775941,1048
694854466,103859804,9261
596776032,596775963,885
42505492,42499470,1438
103863115,103869921,5729
42505389,42501316,3027
596775963,596776032,690
65614878,103098504,2686
42506366,42469437,862
42456708,42436604,1065
42799103,42832512,2302
596775941,596775946,669
42434377,596776325,2350
42456303,42449045,3073
598433545,597294490,3930
296933818,2349997561,2069
